user,U1001,U1002,U1003,U1004,U1005,U1006,U1007,U1008,U1009,U1010,U1011,U1012,U1013,U1014,U1015,U1016,U1017,U1018,U1019,U1020,U1021,U1022,U1023,U1024,U1025,U1026,U1027,U1028,U1029,U1030,U1031,U1032,U1033,U1034,U1035,U1036,U1037,U1038,U1039,U1040,U1041,U1042,U1043,U1044,U1045,U1046,U1047,U1048,U1049,U1050,U1051,U1052,U1053,U1054,U1055,U1056,U1057,U1058,U1059,U1060,U1061,U1062,U1063,U1064,U1065,U1066,U1067,U1068,U1069,U1070,U1071,U1072,U1073,U1074,U1075,U1076,U1077,U1078,U1079,U1080,U1081,U1082,U1083,U1084,U1085,U1086,U1087,U1088,U1089,U1090,U1091,U1092,U1093,U1094,U1095,U1096,U1097,U1098,U1099,U1100,U1101,U1102,U1103,U1104,U1105,U1106,U1107,U1108,U1109,U1110,U1111,U1112,U1113,U1114,U1115,U1116,U1117,U1118,U1119,U1120,U1121,U1122,U1123,U1124,U1125,U1126,U1127,U1128,U1129,U1130,U1131,U1132,U1133,U1134,U1135,U1136,U1137,U1138
U1029,0.11160373342590282,0.5507156440795039,0.4377545838496873,-0.061733325696278755,-0.05933399619390517,0.07693523300023626,0.050547200757603876,-0.06412983266558885,0.4831095909128465,0.054483628319486124,-0.03546090757857925,-0.04779596267690443,0.12623259670901738,-0.06682902178712687,-0.04640031496818915,0.12888785626125848,-0.029035464261696547,-0.05575929656043394,0.0,-0.041353688113879926,-0.037661299521778636,-0.06412983266558879,-0.021574546693821296,-0.002873133836728476,-0.01023830367994356,-0.036207938220631675,0.2357896060573599,-0.046157017161721325,0.9999999999999994,-0.03620793822063165,0.0,0.026259701982565345,0.05231940908272288,-0.03766129952177867,-0.0517740960941738,0.3621967970931937,-0.059333996193905135,0.22064564715560442,-0.03546090757857925,-0.04118460486276703,-0.05177409609417379,-0.04678043606838674,-0.04900794931055977,-0.04234286931042304,0.2263482077026754,0.16384265073154367,0.0,-0.052770617994508606,0.0,0.0,-0.043659751321071104,-0.0413536881138799,0.09212615799197205,-0.06585688429597072,0.14245846131600726,0.1476838876530335,0.13361411009917054,-0.06739712020598036,0.16958705013020534,-0.042342869310423074,-0.00035784277280417426,0.0,-0.046157017161721305,-0.041184604862767024,-0.04640031496818913,-0.04640031496818915,-0.046400314968189124,-0.04900794931055976,-0.021574546693821296,-0.03546090757857925,0.12888785626125845,-0.02903546426169654,0.0,-0.03766129952177866,-0.06682902178712687,-0.04234286931042305,0.30715382975973543,-0.05177409609417378,-0.041353688113879884,-0.050682814600780626,0.20562446141365254,-0.021574546693821296,-0.05997611683181779,0.15229900914219077,0.3034172040709186,0.39474933194859263,-0.05908432946077205,-0.06810697665353752,0.1099780427603295,0.26290722807227324,-0.05506858780797484,-0.04118460486276705,-0.061733325696278755,0.0,-0.06682902178712687,-0.07014569211036248,0.02028391239137354,0.19129136372338396,-0.06274824921633583,-0.0539015578462972,-0.0599761168318178,-0.049007949310559754,-0.05497952988548089,0.23937295071417014,0.0,0.1288878562612585,-0.03766129952177865,0.0021100216248256935,0.15229900914219077,-0.042342869310423074,-0.05997611683181779,0.23414909115045218,0.04908762142595756,-0.03062996831909988,-0.055614458292483425,0.2949481116599987,-0.04640031496818914,-0.02157454669382129,-0.043659751321071104,-0.055068587807974856,-0.037661299521778664,0.0197821397368729,-0.06004447739065973,-0.06682902178712685,-0.06682902178712685,-0.05642257439553219,-0.043659751321071104,0.0,-0.021574546693821306,-0.021574546693821313,-0.042342869310423054,0.17598136942672638,-0.058973920469015756,0.32732047563573147,0.0,0.17598136942672626,0.4146443965319889,0.38219490344000073
U1030,-0.03562895113574364,-0.040080043704481344,-0.039712927843097885,-0.03722634520444165,-0.035779504825972586,-0.03795821873243286,-0.03783836299042059,-0.038671483542902604,-0.03556237245729993,-0.030893171454088243,-0.02138358774444846,0.6372832541298145,-0.040299144856741485,-0.04029914485674149,-0.027980254151523137,-0.04437890038159233,-0.01750892574773922,-0.033623894366680354,0.0,0.08312348054263927,-0.022710465069438503,-0.03867148354290259,-0.013009853491530717,-0.04677893685612248,-0.04106977544364287,-0.021834061135371195,-0.04265565724044428,-0.027833541042697304,-0.03620793822063165,1.0000000000000004,0.0,-0.03562895113574364,-0.03916499356333939,-0.022710465069438492,0.4558228661881585,-0.04029914485674149,-0.0357795048259726,-0.02138358774444847,-0.02138358774444846,-0.024835083813122848,-0.031220744259462915,0.3385136910583229,-0.029552706228277107,0.5434996126266096,-0.0357795048259726,-0.03783836299042061,0.0,-0.03182166552601127,0.0,0.0,0.14480203775477685,-0.02493704416279179,-0.0433776161920511,-0.039712927843097885,-0.04209104024207703,-0.040299144856741485,-0.042655657240444275,-0.04064171878438606,-0.03916499356333939,-0.02553353884823,-0.05632010867062913,0.0,-0.027833541042697314,-0.024835083813122837,-0.027980254151523137,-0.027980254151523137,-0.02798025415152315,-0.029552706228277107,-0.01300985349153072,-0.021383587744448453,-0.044378900381592326,-0.01750892574773922,0.0,-0.022710465069438492,-0.04029914485674148,-0.025533538848229974,-0.025533538848229974,-0.031220744259462897,0.4073050546589322,-0.030562681193362383,-0.032503643320878114,-0.013009853491530715,-0.0361667155304053,-0.04155849313351467,-0.03525037368741536,-0.03825662135465679,-0.035628951135743665,-0.04106977544364287,-0.04712125843838861,-0.04155849313351467,-0.033207384124201676,-0.024835083813122827,-0.037226345204441645,0.0,-0.04029914485674148,-0.04229915883605539,-0.047772385518633574,-0.044177459441605976,-0.03783836299042061,-0.03250364332087811,-0.03616671553040532,-0.02955270622827711,-0.033153680538196,-0.03783836299042061,0.0,-0.044378900381592326,-0.022710465069438506,-0.04008004370448136,-0.04155849313351469,-0.025533538848230005,-0.03616671553040533,-0.029552706228277104,-0.02783354104269733,-0.018470441392673172,-0.03353655419343153,-0.037226345204441694,0.3357630498182776,-0.01300985349153073,0.31593171873769477,-0.03320738412420169,-0.022710465069438492,-0.046590617611584985,-0.03620793822063166,-0.040299144856741506,-0.040299144856741485,-0.03402386325507789,-0.02632764322814122,0.0,-0.013009853491530715,-0.013009853491530722,-0.02553353884822997,-0.04064171878438607,0.30066369441171753,-0.04904889683250376,0.0,-0.04064171878438607,-0.04492521072551346,-0.021834061135371195
U1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U1032,-0.058139534883720916,-0.004671632448205493,-0.06480379242352037,-0.008099489606495093,-0.05838520929304019,-0.06194044763513149,0.3395967647640368,-0.06310435740535297,0.2848789214147125,0.13683165227479022,-0.03489386597070591,-0.04703167599117576,0.1622089492755022,-0.06576038484141984,-0.045658345543208016,0.10690239910208336,-0.02857116942367483,-0.0548676712937808,0.0,-0.040692417339926325,-0.03705907230048988,-0.008413914320713738,-0.021229556492448277,0.12213463689382432,-0.06701790442763819,-0.03562895113574364,0.11136920927794089,-0.04541893821751998,0.026259701982565345,-0.03562895113574364,0.0,0.9999999999999999,-0.06390966999901695,-0.037059072300489874,-0.05094619662120139,0.2192012828047328,-0.05838520929304019,-0.03489386597070591,-0.0348938659707059,-0.04052603783344718,-0.05094619662120139,-0.046032388274447694,-0.048224282217041205,-0.041665780923935844,0.321118651111721,0.27270649291657495,0.0,-0.051926783526657895,0.0,0.0,-0.04296160518553891,-0.04069241733992632,0.026078261528522974,0.03430789010656963,-0.06868441041452122,0.029226837707297688,0.020881726739613877,0.2569876711985547,0.03994354374938559,-0.04166578092393584,0.03169085831385559,0.0,-0.04541893821751997,0.0648416605335155,-0.04565834554320801,-0.04565834554320801,-0.045658345543208016,-0.048224282217041205,-0.02122955649244828,-0.03489386597070591,0.06207236076895169,-0.02857116942367484,0.0,-0.03705907230048988,-0.06576038484141984,0.03571352650623068,0.3452307562268971,0.08151391459392225,-0.04069241733992634,-0.04987236538655539,0.06187957878466563,-0.021229556492448273,-0.0590170620290903,0.12809574963901574,-0.05752176994645364,0.11147746930921082,-0.058139534883720936,-0.06701790442763822,0.3396096478539987,0.030140176385650752,-0.05418800739686291,-0.04052603783344719,-0.060746172048713104,0.0,0.1052166157462718,-0.06902401957698175,0.2745381019232946,0.4550620757538454,0.33959676476403683,-0.05303963895828484,0.11803412405818056,-0.048224282217041205,-0.05410037356503713,0.13892594922165136,0.0,0.10690239910208336,-0.037059072300489874,0.11679081120513739,0.42196246939911075,-0.04166578092393586,-0.05901706202909031,0.3279251190758803,0.2919788885411999,0.16577097012107928,-0.05472514907834979,0.255133922604595,-0.045658345543207995,-0.021229556492448287,-0.04296160518553889,-0.05418800739686291,-0.03705907230048988,0.6115202958538543,-0.059084329460772064,-0.06576038484141984,0.14796086589319463,0.004626695242540765,-0.04296160518553889,0.0,-0.021229556492448273,-0.021229556492448273,-0.041665780923935844,0.09533413608978648,-0.05803089139929325,0.10091783418119733,0.0,-0.06631939901898187,0.09996712732740762,-0.03562895113574364
U1033,0.03994354374938561,0.09500258372026542,0.06494986025450766,0.07790417404069097,-0.06417972669035787,0.14468659490866917,0.0010605127707482784,-0.06936723290514946,-0.06379024404813516,0.008905955374397147,-0.03835695389785724,-0.05169939694406376,0.43673312035805867,-0.07228686130064417,-0.05018976849752115,0.04359318697536426,-0.03140675296087269,-0.06031308597520113,0.0,-0.04473099017489983,-0.040737048996537135,0.08092843838934105,-0.0233365119341152,0.2797001054928043,0.06716896286991393,-0.03916499356333938,0.17215621017705005,-0.04992660087482399,0.05231940908272288,-0.03916499356333939,0.0,-0.06390966999901695,1.0000000000000002,-0.04073704899653713,-0.05600241935677542,0.058231082714407786,-0.06417972669035787,-0.038356953897857225,-0.03835695389785724,-0.0445480981140165,-0.05600241935677543,-0.05060093359484904,-0.053010364953805705,-0.04580095651652128,-0.06417972669035787,0.34572716326396125,0.0,0.027242882819700744,0.0,0.0,-0.04722538657261662,-0.04473099017489985,-0.07780888990012468,0.06494986025450765,0.2473653990804474,-0.07228686130064417,0.17215621017705024,-0.07290135558038371,0.28649835345773866,-0.04580095651652127,0.1537141125674662,0.0,-0.04992660087482398,-0.0445480981140165,-0.050189768497521124,-0.05018976849752119,-0.050189768497521194,-0.05301036495380572,-0.023336511934115192,-0.03835695389785726,0.16679132407965455,-0.031406752960872635,0.0,-0.04073704899653713,-0.07228686130064418,-0.045800956516521295,-0.045800956516521295,-0.056002419356775454,-0.04473099017489982,-0.05482201431951272,0.25750769099709214,-0.023336511934115203,0.17840429334133903,0.1946474338147554,-0.0632305941626402,0.2499840446239794,-0.06390966999901689,-0.0736691850831315,0.25885497442418387,-0.04089666827490872,0.2308181257480094,0.027842561321260343,-0.0667750063205923,0.0,-0.07228686130064418,0.001185537496664581,0.03539453695874729,0.08171997703250229,0.024038289470295886,-0.05830362815028499,-0.06487428848775965,-0.053010364953805705,-0.05946963676747907,0.11594939626848598,0.0,0.16679132407965452,-0.040737048996537156,0.30362312229517263,0.060050804049232964,-0.045800956516521316,-0.06487428848775967,0.11927332114606282,0.18187547461543027,-0.03313147809612861,-0.0601564189538027,0.005564583860049356,-0.05018976849752117,-0.023336511934115185,-0.047225386572616615,0.037228729959356374,-0.04073704899653709,0.0935645649156965,-0.06494823196475955,-0.07228686130064416,-0.07228686130064416,-0.06103053285063599,-0.04722538657261662,0.0,-0.023336511934115203,-0.023336511934115203,-0.0458009565165213,0.07517952294227065,-0.06379024404813516,0.22282344027403295,0.0,0.37134127998757943,0.15750684603511694,0.2154074645983668
U1034,-0.03705907230048988,-0.041688828609974346,0.16927761152430296,-0.03872058464921759,-0.03721566911048416,-0.03948183506844279,-0.03935716840082359,-0.04022372982924802,-0.036989821200486495,-0.03213320173660482,-0.02224190999185429,-0.029978744832687344,-0.041916724329154935,-0.04191672432915492,-0.029103361972031706,-0.046160238385679925,-0.018211721774162016,-0.03497353395589465,0.0,-0.025937999664051033,-0.02362204724409451,-0.04022372982924801,-0.013532059906128793,-0.04865661064470487,-0.04271828748851205,-0.0227104650694385,-0.044367825470805713,-0.028950759901690347,-0.03766129952177867,-0.022710465069438492,0.0,-0.037059072300489874,-0.04073704899653713,0.9999999999999999,-0.03247392308514531,-0.04191672432915487,-0.03721566911048416,-0.022241909991854294,-0.02224190999185429,-0.025831946697300257,-0.032473923085145316,-0.02934178280990405,-0.030738931174713623,-0.026558437228723974,-0.03721566911048417,-0.03935716840082359,0.0,0.2276807586288118,0.0,0.0,-0.02738441640271498,-0.02593799966405105,-0.0451187633494889,-0.041306976974829886,-0.043780545141254096,-0.041916724329154886,-0.044367825470805713,-0.04227304893451517,-0.040737048996537135,-0.02655843722872396,0.2040226413894246,0.0,-0.028950759901690347,-0.025831946697300247,-0.029103361972031703,-0.029103361972031706,-0.029103361972031724,-0.03073893117471362,-0.013532059906128793,-0.022241909991854332,-0.04616023838567993,-0.018211721774161988,0.0,-0.02362204724409451,-0.04191672432915492,-0.026558437228723974,-0.02655843722872397,-0.0324739230851453,-0.025937999664051033,-0.03178944582809711,-0.033808316817087666,-0.013532059906128793,0.08777631842376847,0.2689656477787438,-0.03666529901832164,-0.03979221536309475,-0.03705907230048989,-0.04271828748851205,-0.049012672775719746,-0.043226621964440985,0.2648090071755313,0.1980449246793021,-0.0387205846492176,0.0,0.5635470715364161,0.19432016049227605,0.13754750300706073,-0.04595071174733485,-0.03935716840082358,-0.03380831681708766,-0.037618422181615124,-0.030738931174713626,-0.034484446073399774,-0.03935716840082358,0.0,-0.04616023838567994,-0.02362204724409455,0.34542172276835914,-0.04322662196444098,-0.02655843722872398,-0.037618422181615124,-0.030738931174713623,-0.028950759901690347,-0.019211831984196005,-0.034882688009214,-0.03872058464921761,-0.029103361972031703,-0.013532059906128777,-0.02738441640271497,-0.03454030528376498,-0.023622047244094495,-0.04846073239748113,-0.03766129952177866,-0.041916724329154886,-0.041916724329154914,-0.03538955731556634,-0.027384416402715,0.0,-0.013532059906128798,-0.013532059906128787,-0.026558437228723974,-0.04227304893451517,-0.036989821200486474,-0.05101768522597531,0.0,-0.04227304893451516,0.13735340280955347,-0.022710465069438492
U1035,-0.0509461966212014,-0.0573108587837814,-0.056785916110460875,-0.053230326513079934,-0.0511614748615074,-0.05427683985322383,-0.05410545691872562,-0.0552967444004761,-0.05085099509731006,-0.04417445748419773,-0.030576607813819837,0.554081347550534,-0.05762415373148981,-0.05762415373148978,-0.040009247650420125,-0.06345783730930825,-0.025036189540686565,-0.04807914572194296,0.0,0.1188591033014006,-0.03247392308514533,-0.05529674440047613,-0.01860292073901697,-0.06688967367360697,-0.05872608618111505,-0.0312207442594629,-0.06099375455928331,-0.039799461096202686,-0.0517740960941738,0.4558228661881585,0.0,-0.05094619662120139,-0.05600241935677542,-0.03247392308514531,1.0,-0.0576241537314898,-0.05116147486150741,-0.030576607813819837,-0.030576607813819826,0.14915013480337325,-0.044642857142857165,0.48404414146013036,-0.04225771273642585,0.3025169365664508,-0.051161474861507406,-0.05410545691872566,0.0,-0.04550212052343759,0.0,0.0,0.20705389441578687,-0.03565773099042022,-0.06202609094664607,-0.05678591611046087,-0.060186403017979236,-0.0576241537314898,-0.06099375455928331,-0.05811400364620053,-0.05600241935677543,-0.036510664758019916,-0.08053269149376586,0.0,-0.03979946109620269,-0.03551193685794601,-0.040009247650420125,-0.04000924765042013,-0.04000924765042015,-0.04225771273642582,-0.018602920739016975,-0.03057660781381981,-0.06345783730930829,0.4089244291645469,0.0,-0.03247392308514532,-0.05762415373148978,-0.036510664758019895,-0.0365106647580199,-0.044642857142857144,0.27337593759322165,-0.043701886126703025,-0.04647728745148461,-0.018602920739016968,-0.051715151353602405,-0.05942490853559886,-0.05040486490909449,-0.05470352877275394,-0.05094619662120145,-0.05872608618111505,-0.06737916275711568,-0.059424908535598876,-0.047483573524849186,-0.03551193685794603,0.13130147206559709,0.0,-0.0576241537314898,-0.06048399389481851,-0.0683102159371311,-0.06316979487727019,-0.054105456918725654,0.35632587046138214,-0.051715151353602426,-0.042257712736425875,-0.047406782225507094,-0.05410545691872563,0.0,-0.06345783730930829,-0.03247392308514532,-0.0573108587837814,-0.05942490853559886,-0.036510664758019964,-0.05171515135360245,-0.042257712736425826,-0.03979946109620272,-0.02641107046026613,-0.04795425712720686,-0.05323032651307996,0.39342426856246454,-0.01860292073901698,0.3294039229342059,-0.04748357352484917,-0.03247392308514532,-0.0666203940862509,-0.05177409609417383,-0.0576241537314898,-0.05762415373148977,-0.048651065269982134,0.20705389441578692,0.0,-0.018602920739016968,-0.018602920739016975,-0.036510664758019895,-0.05811400364620055,0.18953552718088298,-0.07013551234111016,0.0,-0.05811400364620055,-0.06423901198075904,-0.0312207442594629
U1036,0.4091757279021681,0.23132105891446858,0.17581982711954533,-0.06870869640694331,0.09294273898881196,-0.07005951598826025,0.1823555562680639,-0.07137598944412009,0.3653157857171952,0.17829923506762313,-0.039467705743223,-0.05319652314216691,0.06887052341597795,-0.002754820936639124,-0.051643178435274766,0.1997914813107111,-0.032316238862728504,0.049992495744450395,0.0,-0.04602632321970094,-0.041916724329154866,0.06608887911492595,-0.024012297445244354,0.16308652082461736,0.05301221903464201,-0.04029914485674151,0.14871143297308542,-0.051372389927891934,0.3621967970931937,-0.04029914485674149,0.0,0.2192012828047328,0.058231082714407786,-0.04191672432915487,-0.0576241537314898,0.9999999999999993,-0.0660382619131032,-0.039467705743223,-0.039467705743223,-0.045838134917237365,-0.057624153731489804,-0.052066250171274295,-0.0545454545454546,-0.04712727395835254,0.2519237398907272,0.01422631999254404,0.0,-0.05873327461459009,0.0,0.0,-0.048592953074986255,-0.04602632321970094,0.28513345241283317,0.17581982711954527,0.27667642146896465,0.1643709825528007,0.14871143297308542,-0.07501245427336678,0.3845259427520376,-0.04712727395835255,0.051377621580111124,0.0,-0.05137238992789194,0.08658314373255943,-0.051643178435274696,-0.051643178435274766,-0.051643178435274745,-0.0545454545454546,-0.024012297445244343,-0.039467705743223,0.2561318122660091,-0.03231623886272849,0.0,-0.041916724329154886,-0.0743801652892562,0.1473662376158008,0.34185974918995415,-0.057624153731489776,-0.046026323219700925,-0.05640956618127486,0.22885837647271806,-0.024012297445244354,-0.0667529370333783,0.16950757575757575,0.20344672846731265,0.22079721837378163,-0.06576038484141984,-0.07580251880654412,0.22709289238435004,0.16950757575757577,-0.061290896587567506,0.2190044223823562,-0.06870869640694334,0.0,-0.0027548209366391003,0.1333723042979319,0.02257583181733439,0.21290575369297562,0.09829093813030403,-0.05999200159964447,-0.06675293703337833,-0.0545454545454546,-0.061191775834064335,0.182355556268064,0.0,0.3688124741766055,-0.04191672432915486,0.0023484371463398045,0.2926136363636363,-0.047127273958352575,-0.06675293703337833,0.10303030303030304,0.1606406478697572,-0.0340909090909091,-0.06189844605901726,0.3282748828331738,-0.05164317843527476,-0.024012297445244284,-0.048592953074986255,0.02724039848336329,-0.041916724329154866,0.2920416245763858,-0.06682902178712682,-0.0743801652892562,0.015151515151515166,-0.06279787280072749,-0.048592953074986255,0.0,-0.02401229744524436,-0.024012297445244288,-0.04712727395835258,0.26358542959946935,-0.06563750051906041,0.47801372784818214,0.0,-0.007292877498799545,0.2437301331991357,-0.0402991448567415
U1037,0.06811607750854688,-0.06567922056545543,-0.06507762731843546,-0.06100286106362041,0.04723127035830613,-0.06220218318076608,0.105926533005746,0.5544963477193591,-0.058276106724722096,-0.05062468087260662,-0.03504131348517894,-0.047230413033732634,-0.06603826191310323,0.12473893916919511,0.4508709145016262,-0.07272376268115394,-0.028691899752628446,0.09412834686626312,0.0,-0.04086436721213897,-0.03721566911048416,-0.06337101116792673,-0.021319264102972267,-0.07665670562248554,0.27580252769101615,-0.03577950482597262,-0.06989988186929948,-0.0456108604755981,-0.059333996193905135,-0.0357795048259726,0.0,-0.05838520929304019,-0.06417972669035787,-0.03721566911048416,-0.05116147486150741,-0.0660382619131032,1.0,0.05986224387051404,-0.03504131348517894,-0.04069728465244385,-0.05116147486150739,-0.046226902726988414,-0.04842805873627575,-0.041841843841153636,-0.058631921824104226,-0.062005775417997656,0.0,-0.052146205334834966,0.0,0.0,-0.043143143737549586,0.25426717376442015,-0.07108295695702666,-0.06507762731843549,-0.06897464324819931,-0.06603826191310319,-0.06989988186929946,-0.06659963826088469,-0.06417972669035787,-0.041841843841153636,-0.09229183647908745,0.0,-0.0456108604755981,-0.040697284652443835,-0.04585127944084333,-0.045851279440843336,-0.045851279440843336,-0.04842805873627573,0.4405981247947594,-0.035041313485178874,-0.07272376268115391,-0.02869189975262844,0.0,-0.03721566911048416,0.029350338628045848,-0.04184184384115364,-0.04184184384115364,-0.05116147486150739,-0.04086436721213897,-0.050083106045767864,-0.053263763248196073,-0.021319264102972267,-0.05926644451697487,-0.06810195759788767,-0.05776483392835263,-0.0626911759520031,-0.058385209293040204,0.27580252769101604,-0.07721766845156196,-0.06810195759788765,-0.05441698423226482,0.04748016542785112,-0.06100286106362043,0.0,-0.06603826191310322,-0.0693156874630825,-0.07828467125811749,-0.07239366114668883,-0.062005775417997656,-0.05326376324819607,-0.0592664445169749,0.1614268624542523,-0.05432898009493315,-0.06200577541799765,0.0,-0.07272376268115392,-0.037215669110484184,-0.06567922056545544,-0.06810195759788766,-0.041841843841153636,0.5333980006527741,-0.04842805873627573,-0.04561086047559814,-0.030267536710172342,0.37803338832481886,-0.06100286106362045,-0.04585127944084333,-0.021319264102972253,-0.04314314373754961,0.06348648160430895,-0.03721566911048416,-0.07634810662768665,-0.05933399619390512,0.33141424034168465,-0.06603826191310323,0.24625102767659232,-0.04314314373754956,0.0,-0.021319264102972274,-0.02131926410297227,0.5409552668034864,-0.0665996382608847,-0.05827610672472205,-0.08037649203446574,0.0,-0.0665996382608847,-0.07361900216342959,-0.035779504825972606
U1038,-0.0348938659707059,0.3252401787049085,0.10981717658027303,-0.036458303114061306,-0.0350413134851789,-0.03717507686066787,-0.037057693944127376,0.20830494200385385,0.3767827863416513,-0.030255793386169638,-0.02094240837696338,-0.028227212372716606,-0.03946770574322303,-0.03946770574322302,-0.027402974465056736,0.22559516698567428,-0.017147687171731915,-0.03293017689389893,0.0,-0.0244225510149548,-0.022241909991854315,-0.03787362581888252,-0.01274143834047838,-0.045813808739154895,-0.040222436925452104,-0.021383587744448443,-0.04177559931443565,-0.027259288294335337,0.22064564715560442,-0.02138358774444847,0.0,-0.03489386597070591,-0.038356953897857225,-0.022241909991854294,-0.030576607813819837,-0.039467705743223,0.05986224387051404,1.0,-0.02094240837696338,-0.02432269427872589,-0.030576607813819837,-0.027627465372273292,-0.02894298421169681,-0.02500673901214335,-0.035041313485178874,0.06330689382121768,0.0,-0.03116513106430787,0.0,0.0,-0.02578445968356598,-0.02442255101495482,-0.04248266303903822,-0.038893583372180025,-0.04122263131403774,-0.039467705743223,0.22976579622939636,-0.03980321179476931,-0.03835695389785721,-0.025006739012143345,-0.05515813013751545,0.0,-0.027259288294335337,-0.02432269427872589,-0.02740297446505674,-0.027402974465056733,-0.027402974465056726,-0.028942984211696842,-0.012741438340478377,-0.0209424083769634,0.22559516698567433,-0.01714768717173192,0.0,-0.0222419099918543,-0.03946770574322302,-0.025006739012143352,-0.025006739012143345,-0.030576607813819833,-0.024422551014954812,-0.029932121695177352,-0.0318330385106544,-0.01274143834047838,-0.035420535381760127,0.4002272035523709,-0.03452309921164053,-0.03746732293508975,-0.0348938659707059,-0.04022243692545211,-0.04614906765163209,0.2532511118523478,0.07317508490550673,-0.024322694278725878,-0.0364583031140613,0.0,0.046045656700426804,-0.04142645607151168,0.08543669379085636,0.3082702797652213,-0.03705769394412733,-0.03183303851065442,-0.035420535381760154,0.15918641316433288,-0.032469664367268676,-0.037057693944127314,0.0,0.2255951669856744,-0.022241909991854325,-0.03925312501610967,-0.040701071547698725,-0.025006739012143352,0.14168214152704062,0.34731581054036215,-0.02725928829433535,-0.01808936513231056,-0.032844638695269636,-0.03645830311406132,-0.02740297446505672,-0.012741438340478372,-0.02578445968356601,-0.032522259958003,-0.02224190999185432,-0.04562937483725417,-0.03546090757857925,-0.039467705743223,-0.039467705743223,-0.03332189375165941,-0.025784459683566022,0.0,-0.012741438340478382,-0.012741438340478379,-0.025006739012143345,-0.039803211794769304,-0.034828660922337544,-0.04803693562473007,0.0,0.28359788403773134,0.2159917924678265,-0.021383587744448453
U1039,-0.03489386597070589,-0.03925312501610967,-0.03889358337218002,-0.036458303114061306,-0.0350413134851789,-0.03717507686066787,-0.03705769394412739,-0.03787362581888246,-0.03482866092233756,-0.030255793386169634,0.14921465968586411,-0.028227212372716606,-0.03946770574322303,-0.039467705743223024,-0.027402974465056743,-0.04346328905228585,-0.017147687171731908,-0.032930176893898946,0.0,-0.02442255101495479,-0.02224190999185432,-0.03787362581888252,-0.012741438340478386,-0.045813808739154895,-0.0402224369254521,0.8125763342890417,-0.04177559931443563,-0.027259288294335337,-0.03546090757857925,-0.02138358774444846,0.0,-0.0348938659707059,-0.03835695389785724,-0.02224190999185429,-0.030576607813819826,-0.039467705743223,-0.03504131348517894,-0.02094240837696338,1.0000000000000002,-0.02432269427872588,-0.030576607813819826,-0.027627465372273306,-0.028942984211696807,-0.025006739012143345,-0.03504131348517887,-0.03705769394412732,0.0,-0.031165131064307877,0.0,0.0,-0.02578445968356599,-0.024422551014954812,-0.04248266303903823,-0.03889358337218002,-0.04122263131403776,-0.039467705743223,-0.04177559931443564,-0.03980321179476933,-0.03835695389785723,0.20719869467204466,-0.05515813013751545,0.0,-0.027259288294335333,-0.02432269427872588,0.4178953605921145,-0.027402974465056733,-0.027402974465056743,-0.02894298421169682,-0.012741438340478382,-0.02094240837696341,-0.04346328905228583,-0.017147687171731926,0.0,-0.0222419099918543,-0.039467705743223024,-0.025006739012143352,-0.025006739012143345,-0.030576607813819823,-0.024422551014954812,0.09166712269148039,-0.0318330385106544,-0.012741438340478386,-0.03542053538176011,-0.040701071547698725,-0.034523099211640526,-0.03746732293508975,-0.0348938659707059,-0.040222436925452104,-0.04614906765163209,-0.040701071547698725,-0.03252225995800298,-0.024322694278725864,-0.0364583031140613,0.0,-0.03946770574322302,-0.0414264560715117,-0.04678676088546895,-0.04326600417757498,-0.03705769394412732,-0.031833038510654416,-0.03542053538176015,-0.02894298421169684,-0.032469664367268676,-0.037057693944127314,0.0,-0.04346328905228583,-0.022241909991854325,-0.03925312501610967,-0.040701071547698725,-0.025006739012143352,-0.03542053538176011,-0.02894298421169683,-0.02725928829433535,-0.018089365132310572,-0.03284463869526965,-0.03645830311406133,-0.02740297446505672,-0.012741438340478379,-0.025784459683566015,-0.032522259958002994,-0.02224190999185433,-0.04562937483725418,-0.03546090757857926,-0.039467705743223,-0.039467705743222996,-0.0333218937516594,-0.025784459683566033,0.0,-0.01274143834047839,-0.01274143834047838,-0.025006739012143345,-0.039803211794769325,-0.03482866092233755,-0.04803693562473008,0.0,-0.03980321179476933,-0.04399832809529799,-0.021383587744448446
